SH, 07, 1983120518,   , BEST,   0,  96S,  650E,  30
SH, 07, 1983120600,   , BEST,   0,  99S,  648E,  35
SH, 07, 1983120606,   , BEST,   0, 100S,  642E,  40
SH, 07, 1983120612,   , BEST,   0,  99S,  632E,  45
SH, 07, 1983120618,   , BEST,   0,  98S,  622E,  50
SH, 07, 1983120700,   , BEST,   0,  98S,  612E,  60
SH, 07, 1983120706,   , BEST,   0,  98S,  602E,  75
SH, 07, 1983120712,   , BEST,   0,  98S,  593E,  75
SH, 07, 1983120718,   , BEST,   0,  98S,  585E,  75
SH, 07, 1983120800,   , BEST,   0,  99S,  574E,  85
SH, 07, 1983120806,   , BEST,   0, 101S,  564E,  95
SH, 07, 1983120812,   , BEST,   0, 102S,  556E,  95
SH, 07, 1983120818,   , BEST,   0, 103S,  548E, 100
SH, 07, 1983120900,   , BEST,   0, 105S,  541E, 100
SH, 07, 1983120906,   , BEST,   0, 106S,  533E, 105
SH, 07, 1983120912,   , BEST,   0, 106S,  526E, 110
SH, 07, 1983120918,   , BEST,   0, 107S,  518E, 115
SH, 07, 1983121000,   , BEST,   0, 107S,  511E, 120
SH, 07, 1983121006,   , BEST,   0, 108S,  504E, 125
SH, 07, 1983121012,   , BEST,   0, 109S,  495E, 130
SH, 07, 1983121018,   , BEST,   0, 111S,  487E, 125
SH, 07, 1983121100,   , BEST,   0, 114S,  480E, 120
SH, 07, 1983121106,   , BEST,   0, 119S,  474E, 115
SH, 07, 1983121112,   , BEST,   0, 126S,  468E, 110
SH, 07, 1983121118,   , BEST,   0, 135S,  462E, 105
SH, 07, 1983121200,   , BEST,   0, 145S,  458E, 100
SH, 07, 1983121206,   , BEST,   0, 155S,  456E, 100
SH, 07, 1983121212,   , BEST,   0, 163S,  456E,  65
SH, 07, 1983121218,   , BEST,   0, 171S,  459E,  30
SH, 07, 1983121300,   , BEST,   0, 181S,  463E,  30
SH, 07, 1983121306,   , BEST,   0, 190S,  469E,  25
SH, 07, 1983121312,   , BEST,   0, 195S,  479E,  25
SH, 07, 1983121318,   , BEST,   0, 199S,  489E,  20
SH, 07, 1983121400,   , BEST,   0, 204S,  493E,  25
SH, 07, 1983121406,   , BEST,   0, 210S,  497E,  35
SH, 07, 1983121412,   , BEST,   0, 215S,  504E,  40
SH, 07, 1983121418,   , BEST,   0, 221S,  509E,  45
SH, 07, 1983121500,   , BEST,   0, 223S,  503E,  40
SH, 07, 1983121506,   , BEST,   0, 223S,  494E,  35
SH, 07, 1983121512,   , BEST,   0, 224S,  488E,  35
SH, 07, 1983121518,   , BEST,   0, 226S,  483E,  30
SH, 07, 1983121600,   , BEST,   0, 228S,  479E,  30
SH, 07, 1983121606,   , BEST,   0, 230S,  475E,  25
