SH, 20, 1983040306,   , BEST,   0, 116S, 1200E,  20
SH, 20, 1983040312,   , BEST,   0, 117S, 1193E,  20
SH, 20, 1983040318,   , BEST,   0, 119S, 1186E,  20
SH, 20, 1983040400,   , BEST,   0, 121S, 1179E,  20
SH, 20, 1983040406,   , BEST,   0, 124S, 1172E,  25
SH, 20, 1983040412,   , BEST,   0, 126S, 1166E,  25
SH, 20, 1983040418,   , BEST,   0, 129S, 1161E,  30
SH, 20, 1983040500,   , BEST,   0, 132S, 1156E,  30
SH, 20, 1983040506,   , BEST,   0, 136S, 1152E,  35
SH, 20, 1983040512,   , BEST,   0, 140S, 1148E,  40
SH, 20, 1983040518,   , BEST,   0, 144S, 1145E,  50
SH, 20, 1983040600,   , BEST,   0, 149S, 1143E,  50
SH, 20, 1983040606,   , BEST,   0, 155S, 1143E,  55
SH, 20, 1983040612,   , BEST,   0, 161S, 1143E,  55
SH, 20, 1983040618,   , BEST,   0, 167S, 1144E,  60
SH, 20, 1983040700,   , BEST,   0, 174S, 1145E,  55
SH, 20, 1983040706,   , BEST,   0, 181S, 1147E,  50
SH, 20, 1983040712,   , BEST,   0, 187S, 1154E,  50
SH, 20, 1983040718,   , BEST,   0, 194S, 1167E,  55
SH, 20, 1983040800,   , BEST,   0, 203S, 1183E,  50
SH, 20, 1983040806,   , BEST,   0, 216S, 1202E,  35
