SH, 05, 1983112006,   , BEST,   0,  81S,  729E,  20
SH, 05, 1983112012,   , BEST,   0,  88S,  736E,  20
SH, 05, 1983112018,   , BEST,   0,  94S,  735E,  25
SH, 05, 1983112100,   , BEST,   0,  98S,  727E,  25
SH, 05, 1983112106,   , BEST,   0, 101S,  719E,  30
SH, 05, 1983112112,   , BEST,   0, 104S,  715E,  30
SH, 05, 1983112118,   , BEST,   0, 106S,  709E,  30
SH, 05, 1983112200,   , BEST,   0, 108S,  701E,  30
SH, 05, 1983112206,   , BEST,   0, 110S,  692E,  35
SH, 05, 1983112212,   , BEST,   0, 113S,  683E,  35
SH, 05, 1983112218,   , BEST,   0, 117S,  674E,  40
SH, 05, 1983112300,   , BEST,   0, 120S,  667E,  40
SH, 05, 1983112306,   , BEST,   0, 123S,  661E,  45
SH, 05, 1983112312,   , BEST,   0, 126S,  656E,  45
SH, 05, 1983112318,   , BEST,   0, 129S,  651E,  45
SH, 05, 1983112400,   , BEST,   0, 132S,  646E,  45
SH, 05, 1983112406,   , BEST,   0, 134S,  641E,  40
SH, 05, 1983112412,   , BEST,   0, 136S,  634E,  40
SH, 05, 1983112418,   , BEST,   0, 138S,  625E,  35
SH, 05, 1983112500,   , BEST,   0, 140S,  618E,  35
SH, 05, 1983112506,   , BEST,   0, 142S,  611E,  30
SH, 05, 1983112512,   , BEST,   0, 144S,  605E,  30
SH, 05, 1983112518,   , BEST,   0, 147S,  601E,  25
