SH, 10, 1983121906,   , BEST,   0,  61S, 1286E,  30
SH, 10, 1983121912,   , BEST,   0,  64S, 1284E,  30
SH, 10, 1983121918,   , BEST,   0,  67S, 1282E,  35
SH, 10, 1983122000,   , BEST,   0,  71S, 1281E,  40
SH, 10, 1983122006,   , BEST,   0,  75S, 1281E,  45
SH, 10, 1983122012,   , BEST,   0,  81S, 1278E,  40
SH, 10, 1983122018,   , BEST,   0,  87S, 1272E,  35
SH, 10, 1983122100,   , BEST,   0,  90S, 1263E,  35
SH, 10, 1983122106,   , BEST,   0,  93S, 1253E,  30
SH, 10, 1983122112,   , BEST,   0, 100S, 1243E,  25
SH, 10, 1983122118,   , BEST,   0, 106S, 1233E,  25
SH, 10, 1983122200,   , BEST,   0, 110S, 1221E,  25
SH, 10, 1983122206,   , BEST,   0, 114S, 1208E,  25
SH, 10, 1983122212,   , BEST,   0, 118S, 1195E,  25
SH, 10, 1983122218,   , BEST,   0, 122S, 1181E,  25
