SH, 12, 1984010312,   , BEST,   0, 143S, 1074E,  25
SH, 12, 1984010318,   , BEST,   0, 140S, 1073E,  25
SH, 12, 1984010400,   , BEST,   0, 137S, 1070E,  25
SH, 12, 1984010406,   , BEST,   0, 133S, 1066E,  25
SH, 12, 1984010412,   , BEST,   0, 129S, 1062E,  30
SH, 12, 1984010418,   , BEST,   0, 124S, 1058E,  30
SH, 12, 1984010500,   , BEST,   0, 119S, 1052E,  30
SH, 12, 1984010506,   , BEST,   0, 116S, 1044E,  30
SH, 12, 1984010512,   , BEST,   0, 115S, 1036E,  35
SH, 12, 1984010518,   , BEST,   0, 114S, 1029E,  35
SH, 12, 1984010600,   , BEST,   0, 114S, 1022E,  40
SH, 12, 1984010606,   , BEST,   0, 116S, 1016E,  40
SH, 12, 1984010612,   , BEST,   0, 121S, 1011E,  35
SH, 12, 1984010618,   , BEST,   0, 128S, 1010E,  35
SH, 12, 1984010700,   , BEST,   0, 136S, 1013E,  40
SH, 12, 1984010706,   , BEST,   0, 144S, 1019E,  45
SH, 12, 1984010712,   , BEST,   0, 152S, 1026E,  45
SH, 12, 1984010718,   , BEST,   0, 160S, 1033E,  45
SH, 12, 1984010800,   , BEST,   0, 168S, 1036E,  45
SH, 12, 1984010806,   , BEST,   0, 175S, 1036E,  45
SH, 12, 1984010812,   , BEST,   0, 181S, 1035E,  45
SH, 12, 1984010818,   , BEST,   0, 187S, 1035E,  45
SH, 12, 1984010900,   , BEST,   0, 191S, 1034E,  40
SH, 12, 1984010906,   , BEST,   0, 194S, 1035E,  40
SH, 12, 1984010912,   , BEST,   0, 198S, 1038E,  35
SH, 12, 1984010918,   , BEST,   0, 201S, 1039E,  30
SH, 12, 1984011000,   , BEST,   0, 205S, 1041E,  25
SH, 12, 1984011006,   , BEST,   0, 208S, 1043E,  20
SH, 12, 1984011012,   , BEST,   0, 211S, 1046E,  20
SH, 12, 1984011018,   , BEST,   0, 210S, 1048E,  20
SH, 12, 1984011100,   , BEST,   0, 206S, 1051E,  20
