SH, 06, 1981121900,   , BEST,   0,  89S, 1699E,-999
SH, 06, 1981121906,   , BEST,   0,  93S, 1694E,-999
SH, 06, 1981121912,   , BEST,   0,  98S, 1690E,-999
SH, 06, 1981121918,   , BEST,   0, 104S, 1686E,-999
SH, 06, 1981122000,   , BEST,   0, 110S, 1682E,-999
SH, 06, 1981122006,   , BEST,   0, 116S, 1678E,-999
SH, 06, 1981122012,   , BEST,   0, 122S, 1674E,-999
SH, 06, 1981122018,   , BEST,   0, 128S, 1671E,-999
SH, 06, 1981122100,   , BEST,   0, 133S, 1665E,-999
SH, 06, 1981122106,   , BEST,   0, 139S, 1654E,-999
SH, 06, 1981122112,   , BEST,   0, 147S, 1643E,-999
SH, 06, 1981122118,   , BEST,   0, 162S, 1632E,-999
SH, 06, 1981122200,   , BEST,   0, 175S, 1621E,-999
SH, 06, 1981122206,   , BEST,   0, 179S, 1618E,-999
SH, 06, 1981122212,   , BEST,   0, 182S, 1620E,-999
SH, 06, 1981122218,   , BEST,   0, 185S, 1620E,-999
SH, 06, 1981122300,   , BEST,   0, 188S, 1622E,-999
SH, 06, 1981122306,   , BEST,   0, 194S, 1627E,-999
SH, 06, 1981122312,   , BEST,   0, 202S, 1635E,-999
SH, 06, 1981122318,   , BEST,   0, 208S, 1644E,-999
SH, 06, 1981122400,   , BEST,   0, 213S, 1652E,-999
SH, 06, 1981122406,   , BEST,   0, 215S, 1655E,-999
SH, 06, 1981122412,   , BEST,   0, 217S, 1658E,-999
SH, 06, 1981122418,   , BEST,   0, 220S, 1664E,-999
SH, 06, 1981122500,   , BEST,   0, 222S, 1668E,-999
SH, 06, 1981122506,   , BEST,   0, 224S, 1668E,-999
SH, 06, 1981122512,   , BEST,   0, 226S, 1665E,-999
SH, 06, 1981122518,   , BEST,   0, 228S, 1662E,-999
SH, 06, 1981122600,   , BEST,   0, 230S, 1659E,-999
SH, 06, 1981122606,   , BEST,   0, 230S, 1655E,-999
SH, 06, 1981122612,   , BEST,   0, 230S, 1651E,-999
SH, 06, 1981122618,   , BEST,   0, 231S, 1647E,-999
SH, 06, 1981122700,   , BEST,   0, 233S, 1643E,-999
