SH, 28, 1984030712,   , BEST,   0, 105S, 1003E,  25
SH, 28, 1984030718,   , BEST,   0, 104S, 1007E,  25
SH, 28, 1984030800,   , BEST,   0, 103S, 1012E,  25
SH, 28, 1984030806,   , BEST,   0, 102S, 1017E,  25
SH, 28, 1984030812,   , BEST,   0, 102S, 1023E,  30
SH, 28, 1984030818,   , BEST,   0, 103S, 1028E,  30
SH, 28, 1984030900,   , BEST,   0, 106S, 1031E,  30
SH, 28, 1984030906,   , BEST,   0, 111S, 1032E,  25
SH, 28, 1984030912,   , BEST,   0, 115S, 1030E,  25
SH, 28, 1984030918,   , BEST,   0, 117S, 1026E,  25
SH, 28, 1984031000,   , BEST,   0, 119S, 1021E,  25
SH, 28, 1984031006,   , BEST,   0, 121S, 1016E,  25
SH, 28, 1984031012,   , BEST,   0, 123S, 1010E,  25
SH, 28, 1984031018,   , BEST,   0, 125S, 1001E,  25
SH, 28, 1984031100,   , BEST,   0, 127S,  990E,  30
SH, 28, 1984031106,   , BEST,   0, 129S,  978E,  35
SH, 28, 1984031112,   , BEST,   0, 130S,  967E,  40
SH, 28, 1984031118,   , BEST,   0, 130S,  957E,  40
SH, 28, 1984031200,   , BEST,   0, 130S,  946E,  45
SH, 28, 1984031206,   , BEST,   0, 132S,  934E,  45
SH, 28, 1984031212,   , BEST,   0, 136S,  922E,  50
SH, 28, 1984031218,   , BEST,   0, 142S,  909E,  55
SH, 28, 1984031300,   , BEST,   0, 148S,  897E,  65
SH, 28, 1984031306,   , BEST,   0, 153S,  887E,  65
SH, 28, 1984031312,   , BEST,   0, 159S,  878E,  65
SH, 28, 1984031318,   , BEST,   0, 164S,  869E,  65
SH, 28, 1984031400,   , BEST,   0, 170S,  860E,  70
SH, 28, 1984031406,   , BEST,   0, 178S,  850E,  75
SH, 28, 1984031412,   , BEST,   0, 186S,  840E,  75
SH, 28, 1984031418,   , BEST,   0, 193S,  833E,  75
SH, 28, 1984031500,   , BEST,   0, 199S,  827E,  70
SH, 28, 1984031506,   , BEST,   0, 204S,  819E,  70
SH, 28, 1984031512,   , BEST,   0, 209S,  811E,  65
SH, 28, 1984031518,   , BEST,   0, 213S,  804E,  60
SH, 28, 1984031600,   , BEST,   0, 217S,  798E,  55
SH, 28, 1984031606,   , BEST,   0, 221S,  794E,  50
SH, 28, 1984031612,   , BEST,   0, 225S,  791E,  45
SH, 28, 1984031618,   , BEST,   0, 231S,  788E,  40
SH, 28, 1984031700,   , BEST,   0, 237S,  785E,  40
SH, 28, 1984031706,   , BEST,   0, 243S,  784E,  35
SH, 28, 1984031712,   , BEST,   0, 249S,  785E,  30
SH, 28, 1984031718,   , BEST,   0, 255S,  788E,  25
SH, 28, 1984031800,   , BEST,   0, 262S,  792E,  25
