SH, 04, 1983111018,   , BEST,   0,  55S,  900E,  25
SH, 04, 1983111100,   , BEST,   0,  68S,  906E,  25
SH, 04, 1983111106,   , BEST,   0,  79S,  914E,  25
SH, 04, 1983111112,   , BEST,   0,  88S,  925E,  25
SH, 04, 1983111118,   , BEST,   0,  96S,  936E,  25
SH, 04, 1983111200,   , BEST,   0,  99S,  949E,  25
SH, 04, 1983111206,   , BEST,   0, 104S,  960E,  25
SH, 04, 1983111212,   , BEST,   0, 113S,  960E,  25
SH, 04, 1983111218,   , BEST,   0, 123S,  957E,  30
SH, 04, 1983111300,   , BEST,   0, 133S,  957E,  30
SH, 04, 1983111306,   , BEST,   0, 143S,  958E,  35
SH, 04, 1983111312,   , BEST,   0, 150S,  964E,  35
SH, 04, 1983111318,   , BEST,   0, 155S,  972E,  30
SH, 04, 1983111400,   , BEST,   0, 160S,  980E,  30
SH, 04, 1983111406,   , BEST,   0, 166S,  990E,  30
SH, 04, 1983111412,   , BEST,   0, 177S, 1008E,  30
SH, 04, 1983111418,   , BEST,   0, 194S, 1036E,  25
