SH, 17, 1983030700,   , BEST,   0, 113S, 1474W,  30
SH, 17, 1983030706,   , BEST,   0, 115S, 1476W,  31
SH, 17, 1983030712,   , BEST,   0, 118S, 1478W,  35
SH, 17, 1983030718,   , BEST,   0, 120S, 1479W,  40
SH, 17, 1983030800,   , BEST,   0, 124S, 1481W,  45
SH, 17, 1983030806,   , BEST,   0, 127S, 1483W,  50
SH, 17, 1983030812,   , BEST,   0, 132S, 1485W,  55
SH, 17, 1983030818,   , BEST,   0, 135S, 1487W,  62
SH, 17, 1983030900,   , BEST,   0, 140S, 1489W,  70
SH, 17, 1983030906,   , BEST,   0, 143S, 1490W,  75
SH, 17, 1983030912,   , BEST,   0, 146S, 1492W,  80
SH, 17, 1983030918,   , BEST,   0, 148S, 1495W,  85
SH, 17, 1983031000,   , BEST,   0, 151S, 1499W,  90
SH, 17, 1983031006,   , BEST,   0, 151S, 1501W,  90
SH, 17, 1983031012,   , BEST,   0, 152S, 1504W,  90
SH, 17, 1983031018,   , BEST,   0, 151S, 1507W,  90
SH, 17, 1983031100,   , BEST,   0, 152S, 1510W,  90
SH, 17, 1983031106,   , BEST,   0, 152S, 1513W,  87
SH, 17, 1983031112,   , BEST,   0, 153S, 1516W,  85
SH, 17, 1983031118,   , BEST,   0, 154S, 1519W,  85
SH, 17, 1983031200,   , BEST,   0, 156S, 1518W,  85
SH, 17, 1983031206,   , BEST,   0, 158S, 1511W,  82
SH, 17, 1983031212,   , BEST,   0, 162S, 1504W,  80
SH, 17, 1983031218,   , BEST,   0, 163S, 1496W,  77
SH, 17, 1983031300,   , BEST,   0, 166S, 1489W,  75
SH, 17, 1983031306,   , BEST,   0, 169S, 1481W,  70
SH, 17, 1983031312,   , BEST,   0, 174S, 1473W,  65
SH, 17, 1983031318,   , BEST,   0, 178S, 1459W,  62
SH, 17, 1983031400,   , BEST,   0, 184S, 1445W,  60
SH, 17, 1983031406,   , BEST,   0, 192S, 1434W,  57
SH, 17, 1983031412,   , BEST,   0, 204S, 1425W,  55
SH, 17, 1983031418,   , BEST,   0, 216S, 1415W,  52
SH, 17, 1983031500,   , BEST,   0, 229S, 1406W,  50
SH, 17, 1983031506,   , BEST,   0, 242S, 1391W,  45
SH, 17, 1983031512,   , BEST,   0, 255S, 1373W,  40
SH, 17, 1983031518,   , BEST,   0, 266S, 1354W,  35
SH, 17, 1983031600,   , BEST,   0, 275S, 1335W,  30
