SH, 07, 1983010406,   , BEST,   0, 150S, 1153E,  25
SH, 07, 1983010412,   , BEST,   0, 152S, 1151E,  25
SH, 07, 1983010418,   , BEST,   0, 151S, 1149E,  25
SH, 07, 1983010500,   , BEST,   0, 148S, 1147E,  30
SH, 07, 1983010506,   , BEST,   0, 145S, 1148E,  30
SH, 07, 1983010512,   , BEST,   0, 141S, 1152E,  30
SH, 07, 1983010518,   , BEST,   0, 138S, 1158E,  30
SH, 07, 1983010600,   , BEST,   0, 137S, 1164E,  30
SH, 07, 1983010606,   , BEST,   0, 140S, 1170E,  30
SH, 07, 1983010612,   , BEST,   0, 146S, 1174E,  30
SH, 07, 1983010618,   , BEST,   0, 152S, 1177E,  30
SH, 07, 1983010700,   , BEST,   0, 159S, 1180E,  35
SH, 07, 1983010706,   , BEST,   0, 165S, 1182E,  45
SH, 07, 1983010712,   , BEST,   0, 169S, 1183E,  50
SH, 07, 1983010718,   , BEST,   0, 172S, 1183E,  55
SH, 07, 1983010800,   , BEST,   0, 174S, 1183E,  65
SH, 07, 1983010806,   , BEST,   0, 177S, 1183E,  75
SH, 07, 1983010812,   , BEST,   0, 182S, 1184E,  80
SH, 07, 1983010818,   , BEST,   0, 187S, 1187E,  80
SH, 07, 1983010900,   , BEST,   0, 193S, 1190E,  80
SH, 07, 1983010906,   , BEST,   0, 199S, 1195E,  80
SH, 07, 1983010912,   , BEST,   0, 206S, 1202E,  75
SH, 07, 1983010918,   , BEST,   0, 213S, 1213E,  65
SH, 07, 1983011000,   , BEST,   0, 222S, 1226E,  50
SH, 07, 1983011006,   , BEST,   0, 231S, 1240E,  40
SH, 07, 1983011012,   , BEST,   0, 236S, 1256E,  35
SH, 07, 1983011018,   , BEST,   0, 237S, 1273E,  30
