SH, 32, 1984040318,   , BEST,   0, 120S,  768E,  20
SH, 32, 1984040400,   , BEST,   0, 120S,  752E,  20
SH, 32, 1984040406,   , BEST,   0, 121S,  738E,  25
SH, 32, 1984040412,   , BEST,   0, 123S,  727E,  25
SH, 32, 1984040418,   , BEST,   0, 125S,  716E,  30
SH, 32, 1984040500,   , BEST,   0, 124S,  705E,  30
SH, 32, 1984040506,   , BEST,   0, 123S,  693E,  30
SH, 32, 1984040512,   , BEST,   0, 123S,  681E,  35
SH, 32, 1984040518,   , BEST,   0, 124S,  668E,  45
SH, 32, 1984040600,   , BEST,   0, 126S,  656E,  55
SH, 32, 1984040606,   , BEST,   0, 128S,  645E,  65
SH, 32, 1984040612,   , BEST,   0, 126S,  633E,  70
SH, 32, 1984040618,   , BEST,   0, 124S,  620E,  75
SH, 32, 1984040700,   , BEST,   0, 126S,  606E,  80
SH, 32, 1984040706,   , BEST,   0, 128S,  591E,  85
SH, 32, 1984040712,   , BEST,   0, 129S,  578E,  90
SH, 32, 1984040718,   , BEST,   0, 129S,  564E,  90
SH, 32, 1984040800,   , BEST,   0, 127S,  550E,  90
SH, 32, 1984040806,   , BEST,   0, 125S,  537E,  95
SH, 32, 1984040812,   , BEST,   0, 125S,  526E, 100
SH, 32, 1984040818,   , BEST,   0, 125S,  515E, 100
SH, 32, 1984040900,   , BEST,   0, 124S,  504E, 100
SH, 32, 1984040906,   , BEST,   0, 123S,  493E,  95
SH, 32, 1984040912,   , BEST,   0, 125S,  483E,  95
SH, 32, 1984040918,   , BEST,   0, 128S,  474E,  90
SH, 32, 1984041000,   , BEST,   0, 129S,  467E,  90
SH, 32, 1984041006,   , BEST,   0, 129S,  461E,  85
SH, 32, 1984041012,   , BEST,   0, 130S,  453E,  85
SH, 32, 1984041018,   , BEST,   0, 132S,  450E,  80
SH, 32, 1984041100,   , BEST,   0, 138S,  452E,  80
SH, 32, 1984041106,   , BEST,   0, 144S,  455E,  80
SH, 32, 1984041112,   , BEST,   0, 148S,  457E,  80
SH, 32, 1984041118,   , BEST,   0, 152S,  460E,  75
SH, 32, 1984041200,   , BEST,   0, 155S,  463E,  70
SH, 32, 1984041206,   , BEST,   0, 159S,  467E,  65
SH, 32, 1984041212,   , BEST,   0, 168S,  486E,  50
SH, 32, 1984041218,   , BEST,   0, 177S,  504E,  35
SH, 32, 1984041300,   , BEST,   0, 180S,  504E,  35
SH, 32, 1984041306,   , BEST,   0, 183S,  504E,  35
SH, 32, 1984041312,   , BEST,   0, 186S,  506E,  35
SH, 32, 1984041318,   , BEST,   0, 190S,  507E,  35
SH, 32, 1984041400,   , BEST,   0, 194S,  507E,  35
SH, 32, 1984041406,   , BEST,   0, 200S,  508E,  30
SH, 32, 1984041412,   , BEST,   0, 215S,  508E,  30
SH, 32, 1984041418,   , BEST,   0, 232S,  509E,  25
SH, 32, 1984041500,   , BEST,   0, 245S,  511E,  25
SH, 32, 1984041506,   , BEST,   0, 257S,  515E,  20
