SH, 20, 1984020706,   , BEST,   0, 125S,  726E,  25
SH, 20, 1984020712,   , BEST,   0, 127S,  725E,  30
SH, 20, 1984020718,   , BEST,   0, 129S,  723E,  30
SH, 20, 1984020800,   , BEST,   0, 130S,  721E,  30
SH, 20, 1984020806,   , BEST,   0, 130S,  718E,  30
SH, 20, 1984020812,   , BEST,   0, 129S,  716E,  30
SH, 20, 1984020818,   , BEST,   0, 128S,  713E,  30
SH, 20, 1984020900,   , BEST,   0, 126S,  711E,  30
SH, 20, 1984020906,   , BEST,   0, 124S,  709E,  30
SH, 20, 1984020912,   , BEST,   0, 121S,  709E,  30
SH, 20, 1984020918,   , BEST,   0, 117S,  712E,  30
SH, 20, 1984021000,   , BEST,   0, 116S,  718E,  30
SH, 20, 1984021006,   , BEST,   0, 117S,  724E,  25
SH, 20, 1984021012,   , BEST,   0, 120S,  728E,  25
SH, 20, 1984021018,   , BEST,   0, 125S,  732E,  25
SH, 20, 1984021100,   , BEST,   0, 132S,  735E,  30
SH, 20, 1984021106,   , BEST,   0, 140S,  738E,  30
SH, 20, 1984021112,   , BEST,   0, 150S,  744E,  30
SH, 20, 1984021118,   , BEST,   0, 158S,  750E,  30
SH, 20, 1984021200,   , BEST,   0, 156S,  756E,  30
SH, 20, 1984021206,   , BEST,   0, 151S,  758E,  30
SH, 20, 1984021212,   , BEST,   0, 148S,  755E,  30
SH, 20, 1984021218,   , BEST,   0, 147S,  750E,  30
SH, 20, 1984021300,   , BEST,   0, 149S,  745E,  30
SH, 20, 1984021306,   , BEST,   0, 153S,  740E,  30
SH, 20, 1984021312,   , BEST,   0, 159S,  735E,  30
SH, 20, 1984021318,   , BEST,   0, 164S,  728E,  35
SH, 20, 1984021400,   , BEST,   0, 168S,  719E,  35
SH, 20, 1984021406,   , BEST,   0, 172S,  710E,  40
SH, 20, 1984021412,   , BEST,   0, 175S,  701E,  40
SH, 20, 1984021418,   , BEST,   0, 179S,  691E,  40
SH, 20, 1984021500,   , BEST,   0, 185S,  682E,  40
SH, 20, 1984021506,   , BEST,   0, 191S,  672E,  35
SH, 20, 1984021512,   , BEST,   0, 198S,  662E,  35
SH, 20, 1984021518,   , BEST,   0, 204S,  652E,  35
SH, 20, 1984021600,   , BEST,   0, 209S,  642E,  30
SH, 20, 1984021606,   , BEST,   0, 214S,  632E,  25
SH, 20, 1984021612,   , BEST,   0, 219S,  620E,  25
SH, 20, 1984021618,   , BEST,   0, 224S,  608E,  30
SH, 20, 1984021700,   , BEST,   0, 228S,  596E,  35
SH, 20, 1984021706,   , BEST,   0, 230S,  584E,  35
SH, 20, 1984021712,   , BEST,   0, 232S,  573E,  35
SH, 20, 1984021718,   , BEST,   0, 234S,  562E,  35
SH, 20, 1984021800,   , BEST,   0, 235S,  551E,  35
SH, 20, 1984021806,   , BEST,   0, 237S,  540E,  35
SH, 20, 1984021812,   , BEST,   0, 240S,  529E,  35
SH, 20, 1984021818,   , BEST,   0, 244S,  518E,  40
SH, 20, 1984021900,   , BEST,   0, 249S,  509E,  40
SH, 20, 1984021906,   , BEST,   0, 255S,  501E,  45
SH, 20, 1984021912,   , BEST,   0, 261S,  494E,  45
SH, 20, 1984021918,   , BEST,   0, 267S,  490E,  45
SH, 20, 1984022000,   , BEST,   0, 274S,  489E,  45
SH, 20, 1984022006,   , BEST,   0, 281S,  491E,  40
SH, 20, 1984022012,   , BEST,   0, 287S,  495E,  35
SH, 20, 1984022018,   , BEST,   0, 291S,  500E,  30
